Chart,1,source/org/jfree/chart/renderer/category/AbstractCategoryItemRenderer.java,1790
Chart,1,source/org/jfree/chart/plot/CategoryPlot.java,2235
Chart,1,source/org/jfree/chart/renderer/category/AbstractCategoryItemRenderer.java,1801
Chart,1,source/org/jfree/chart/renderer/xy/AbstractXYItemRenderer.java,984
Chart,1,source/org/jfree/chart/renderer/category/AbstractCategoryItemRenderer.java,1417
Chart,1,source/org/jfree/chart/plot/XYPlot.java,5391
Chart,1,source/org/jfree/chart/renderer/category/AbstractCategoryItemRenderer.java,1812
Chart,1,source/org/jfree/chart/renderer/category/AbstractCategoryItemRenderer.java,1811
Chart,1,source/org/jfree/chart/plot/CombinedDomainCategoryPlot.java,2235
Chart,1,source/org/jfree/chart/renderer/category/AbstractCategoryItemRenderer.java,1802
Chart,11,source/org/jfree/chart/renderer/xy/XYLineAndShapeRenderer.java,680
Chart,11,source/org/jfree/chart/util/ShapeUtilities.java,140
Chart,11,source/org/jfree/chart/renderer/xy/XYLineAndShapeRenderer.java,677
Chart,11,source/org/jfree/chart/util/ShapeUtilities.java,137
Chart,11,source/org/jfree/chart/renderer/xy/XYLineAndShapeRenderer.java,1170
Chart,11,source/org/jfree/chart/util/ShapeUtilities.java,134
Chart,11,source/org/jfree/chart/renderer/xy/XYLineAndShapeRenderer.java,916
Chart,11,source/org/jfree/chart/util/ShapeUtilities.java,131
Chart,11,source/org/jfree/chart/renderer/xy/XYLineAndShapeRenderer.java,724
Chart,11,source/org/jfree/chart/util/ShapeUtilities.java,141
Chart,12,source/org/jfree/chart/plot/MultiplePiePlot.java,568
Chart,12,source/org/jfree/chart/plot/MultiplePiePlot.java,330
Chart,12,source/org/jfree/chart/plot/MultiplePiePlot.java,329
Chart,12,source/org/jfree/chart/plot/MultiplePiePlot.java,565
Chart,12,source/org/jfree/chart/ChartFactory.java,732
Chart,12,source/org/jfree/chart/plot/MultiplePiePlot.java,561
Chart,12,source/org/jfree/chart/plot/MultiplePiePlot.java,2093
Chart,12,source/org/jfree/chart/ChartFactory.java,622
Chart,12,source/org/jfree/chart/plot/MultiplePiePlot.java,2253
Chart,12,source/org/jfree/chart/plot/MultiplePiePlot.java,395
Chart,9,source/org/jfree/data/time/TimeSeries.java,877
Chart,9,source/org/jfree/data/time/TimeSeries.java,919
Chart,9,source/org/jfree/data/time/TimeSeries.java,947
Chart,9,source/org/jfree/data/time/TimeSeries.java,889
Chart,9,source/org/jfree/data/time/TimeSeries.java,888
Chart,9,source/org/jfree/data/time/TimeSeries.java,893
Chart,9,source/org/jfree/data/time/TimeSeries.java,768
Chart,9,source/org/jfree/data/time/TimeSeries.java,764
Chart,9,source/org/jfree/data/time/TimePeriodValues.java,495
Chart,9,source/org/jfree/data/time/TimeSeries.java,494
Cli,25,src/java/org/apache/commons/cli/HelpFormatter.java,397
Cli,25,src/java/org/apache/commons/cli/HelpFormatter.java,396
Cli,25,src/java/org/apache/commons/cli/HelpFormatter.java,333
Cli,25,src/java/org/apache/commons/cli/HelpFormatter.java,334
Cli,25,src/java/org/apache/commons/cli/HelpFormatter.java,443
Cli,25,src/java/org/apache/commons/cli/HelpFormatter.java,442
Cli,25,src/java/org/apache/commons/cli/HelpFormatter.java,364
Cli,25,src/java/org/apache/commons/cli/HelpFormatter.java,363
Cli,25,src/java/org/apache/commons/cli/HelpFormatter.java,381
Cli,25,src/java/org/apache/commons/cli/HelpFormatter.java,380
Cli,28,src/java/org/apache/commons/cli/HelpFormatter.java,107
Cli,28,src/java/org/apache/commons/cli/DefaultParser.java,103
Cli,28,src/java/org/apache/commons/cli/Parser.java,103
Cli,28,src/java/org/apache/commons/cli/HelpFormatter.java,502
Cli,28,src/java/org/apache/commons/cli/HelpFormatter.java,366
Cli,28,src/java/org/apache/commons/cli/DefaultParser.java,102
Cli,28,src/java/org/apache/commons/cli/HelpFormatter.java,365
Cli,28,src/java/org/apache/commons/cli/Parser.java,102
Cli,28,src/java/org/apache/commons/cli/HelpFormatter.java,501
Cli,28,src/java/org/apache/commons/cli/DefaultParser.java,253
Cli,40,src/main/java/org/apache/commons/cli/TypeHandler.java,65
Cli,40,src/main/java/org/apache/commons/cli/TypeHandler.java,64
Cli,40,src/main/java/org/apache/commons/cli/TypeHandler.java,69
Cli,40,src/main/java/org/apache/commons/cli/TypeHandler.java,77
Cli,40,src/main/java/org/apache/commons/cli/TypeHandler.java,73
Cli,40,src/main/java/org/apache/commons/cli/TypeHandler.java,81
Cli,40,src/main/java/org/apache/commons/cli/TypeHandler.java,85
Cli,40,src/main/java/org/apache/commons/cli/TypeHandler.java,89
Cli,40,src/main/java/org/apache/commons/cli/TypeHandler.java,93
Cli,40,src/main/java/org/apache/commons/cli/TypeHandler.java,63
Closure,10,src/com/google/javascript/jscomp/ant/CompileTask.java,149
Closure,10,src/com/google/javascript/jscomp/PhaseOptimizer.java,385
Closure,10,src/com/google/javascript/jscomp/AbstractCommandLineRunner.java,679
Closure,10,src/com/google/javascript/jscomp/ant/CompileTask.java,148
Closure,10,src/com/google/javascript/jscomp/ant/CompileTask.java,396
Closure,10,src/com/google/javascript/jscomp/AbstractCommandLineRunner.java,677
Closure,10,src/com/google/javascript/jscomp/ant/CompileTask.java,399
Closure,10,src/com/google/javascript/jscomp/AbstractCommandLineRunner.java,678
Closure,10,src/com/google/javascript/jscomp/ant/CompileTask.java,398
Closure,10,src/com/google/javascript/jscomp/PhaseOptimizer.java,383
Closure,104,src/com/google/javascript/jscomp/NameAnalyzer.java,1183
Closure,104,src/com/google/javascript/jscomp/AliasStrings.java,429
Closure,104,src/com/google/javascript/jscomp/CodeGenerator.java,106
Closure,104,src/com/google/javascript/jscomp/NameAnalyzer.java,1188
Closure,104,src/com/google/javascript/jscomp/NameAnalyzer.java,1017
Closure,104,src/com/google/javascript/jscomp/CodeGenerator.java,705
Closure,104,src/com/google/javascript/jscomp/NameAnalyzer.java,1294
Closure,104,src/com/google/javascript/jscomp/CodeGenerator.java,200
Closure,104,src/com/google/javascript/jscomp/NameAnalyzer.java,952
Closure,104,src/com/google/javascript/jscomp/CodeGenerator.java,184
Closure,113,src/com/google/debugging/sourcemap/SourceMapGeneratorV2.java,555
Closure,113,src/com/google/javascript/jscomp/ProcessClosurePrimitives.java,161
Closure,113,src/com/google/debugging/sourcemap/SourceMapGeneratorV2.java,551
Closure,113,src/com/google/javascript/jscomp/ProcessClosurePrimitives.java,150
Closure,113,src/com/google/debugging/sourcemap/SourceMapGeneratorV2.java,577
Closure,113,src/com/google/javascript/jscomp/ProcessClosurePrimitives.java,138
Closure,113,src/com/google/debugging/sourcemap/SourceMapGeneratorV2.java,561
Closure,113,src/com/google/javascript/jscomp/ProcessClosurePrimitives.java,172
Closure,113,src/com/google/debugging/sourcemap/SourceMapGeneratorV2.java,557
Closure,113,src/com/google/javascript/jscomp/ProcessClosurePrimitives.java,215
Closure,114,src/com/google/javascript/jscomp/Tracer.java,504
Closure,114,src/com/google/javascript/jscomp/webservice/common/Protocol.java,310
Closure,114,src/com/google/javascript/jscomp/Compiler.java,227
Closure,114,src/com/google/javascript/jscomp/Tracer.java,494
Closure,114,src/com/google/javascript/jscomp/Tracer.java,502
Closure,114,src/com/google/javascript/jscomp/webservice/common/Protocol.java,309
Closure,114,src/com/google/javascript/jscomp/Tracer.java,503
Closure,114,src/com/google/javascript/jscomp/Compiler.java,103
Closure,114,src/com/google/javascript/jscomp/Tracer.java,235
Closure,114,src/com/google/javascript/jscomp/Compiler.java,102
Closure,123,src/com/google/javascript/jscomp/CompilerOptions.java,884
Closure,123,src/com/google/javascript/jscomp/AbstractCommandLineRunner.java,717
Closure,123,src/com/google/javascript/jscomp/CompilerOptions.java,906
Closure,123,src/com/google/javascript/jscomp/AbstractCommandLineRunner.java,716
Closure,123,src/com/google/javascript/jscomp/CompilerOptions.java,1978
Closure,123,src/com/google/javascript/jscomp/AbstractCommandLineRunner.java,715
Closure,123,src/com/google/javascript/jscomp/CommandLineRunner.java,717
Closure,123,src/com/google/javascript/jscomp/CompilerOptions.java,1977
Closure,123,src/com/google/javascript/jscomp/CompilerOptions.java,2107
Closure,123,src/com/google/javascript/jscomp/CommandLineRunner.java,716
Closure,125,src/com/google/javascript/jscomp/Compiler.java,227
Closure,125,src/com/google/javascript/jscomp/Compiler.java,103
Closure,125,src/com/google/javascript/jscomp/Compiler.java,226
Closure,125,src/com/google/javascript/jscomp/Compiler.java,102
Closure,125,src/com/google/javascript/jscomp/AbstractCommandLineRunner.java,137
Closure,125,src/com/google/javascript/jscomp/Compiler.java,2584
Closure,125,src/com/google/javascript/jscomp/Compiler.java,205
Closure,125,src/com/google/javascript/jscomp/AbstractCommandLineRunner.java,139
Closure,125,src/com/google/javascript/jscomp/Compiler.java,2582
