Chart,1,source/org/jfree/chart/renderer/category/AbstractCategoryItemRenderer.java,1793
Chart,1,source/org/jfree/chart/renderer/category/AbstractCategoryItemRenderer.java,1790
Chart,1,source/org/jfree/chart/plot/CategoryPlot.java,1614
Chart,1,source/org/jfree/chart/plot/CategoryPlot.java,1665
Chart,1,source/org/jfree/chart/renderer/xy/AbstractXYItemRenderer.java,984
Chart,1,source/org/jfree/chart/plot/XYPlot.java,5391
Chart,1,source/org/jfree/chart/plot/CategoryPlot.java,1684
Chart,1,source/org/jfree/chart/renderer/category/AbstractCategoryItemRenderer.java,1801
Chart,1,source/org/jfree/chart/renderer/category/AbstractCategoryItemRenderer.java,1811
Chart,1,source/org/jfree/chart/plot/CategoryPlot.java,1673
Chart,11,source/org/jfree/chart/util/ShapeUtilities.java,140
Chart,11,source/org/jfree/chart/util/ShapeUtilities.java,137
Chart,11,source/org/jfree/chart/util/ShapeUtilities.java,131
Chart,11,source/org/jfree/chart/util/ShapeUtilities.java,134
Chart,11,source/org/jfree/chart/util/ShapeUtilities.java,275
Chart,11,source/org/jfree/chart/util/ShapeUtilities.java,141
Chart,11,source/org/jfree/chart/util/ShapeUtilities.java,128
Chart,11,source/org/jfree/chart/renderer/xy/XYLineAndShapeRenderer.java,916
Chart,11,source/org/jfree/chart/util/ShapeUtilities.java,274
Chart,11,source/org/jfree/chart/util/ShapeUtilities.java,291
Chart,12,source/org/jfree/chart/plot/MultiplePiePlot.java,146
Chart,12,source/org/jfree/chart/plot/MultiplePiePlot.java,135
Chart,12,source/org/jfree/chart/plot/MultiplePiePlot.java,330
Chart,12,source/org/jfree/chart/plot/MultiplePiePlot.java,166
Chart,12,source/org/jfree/chart/plot/MultiplePiePlot.java,561
Chart,12,source/org/jfree/data/general/AbstractDataset.java,161
Chart,12,source/org/jfree/chart/ChartFactory.java,732
Chart,12,source/org/jfree/chart/ChartFactory.java,622
Chart,12,source/org/jfree/chart/plot/MultiplePiePlot.java,2093
Chart,12,source/org/jfree/chart/plot/MultiplePiePlot.java,395
Chart,9,source/org/jfree/data/time/TimeSeries.java,927
Chart,9,source/org/jfree/data/time/TimeSeries.java,947
Chart,9,source/org/jfree/data/time/TimeSeries.java,924
Chart,9,source/org/jfree/data/time/TimeSeries.java,919
Chart,9,source/org/jfree/data/time/TimeSeries.java,879
Chart,9,source/org/jfree/data/time/TimeSeries.java,889
Chart,9,source/org/jfree/data/time/TimeSeries.java,893
Chart,9,source/org/jfree/data/time/TimeSeries.java,933
Chart,9,source/org/jfree/data/time/TimeSeries.java,877
Chart,9,source/org/jfree/data/time/TimeSeries.java,494
Cli,25,src/java/org/apache/commons/cli/HelpFormatter.java,475
Cli,25,src/java/org/apache/commons/cli/HelpFormatter.java,484
Cli,25,src/java/org/apache/commons/cli/HelpFormatter.java,727
Cli,25,src/java/org/apache/commons/cli/HelpFormatter.java,491
Cli,25,src/java/org/apache/commons/cli/HelpFormatter.java,443
Cli,25,src/java/org/apache/commons/cli/HelpFormatter.java,489
Cli,25,src/java/org/apache/commons/cli/HelpFormatter.java,752
Cli,25,src/java/org/apache/commons/cli/HelpFormatter.java,825
Cli,25,src/java/org/apache/commons/cli/HelpFormatter.java,787
Cli,25,src/java/org/apache/commons/cli/HelpFormatter.java,666
Cli,28,src/java/org/apache/commons/cli/Parser.java,103
Cli,28,src/java/org/apache/commons/cli/Parser.java,268
Cli,28,src/java/org/apache/commons/cli/Parser.java,259
Cli,28,src/java/org/apache/commons/cli/Parser.java,272
Cli,28,src/java/org/apache/commons/cli/DefaultParser.java,103
Cli,28,src/java/org/apache/commons/cli/HelpFormatter.java,366
Cli,28,src/java/org/apache/commons/cli/Parser.java,263
Cli,28,src/java/org/apache/commons/cli/Parser.java,265
Cli,28,src/java/org/apache/commons/cli/Parser.java,293
Cli,28,src/java/org/apache/commons/cli/HelpFormatter.java,365
Cli,40,src/main/java/org/apache/commons/cli/TypeHandler.java,77
Cli,40,src/main/java/org/apache/commons/cli/TypeHandler.java,89
Cli,40,src/main/java/org/apache/commons/cli/TypeHandler.java,69
Cli,40,src/main/java/org/apache/commons/cli/TypeHandler.java,85
Cli,40,src/main/java/org/apache/commons/cli/TypeHandler.java,81
Cli,40,src/main/java/org/apache/commons/cli/TypeHandler.java,73
Cli,40,src/main/java/org/apache/commons/cli/TypeHandler.java,97
Cli,40,src/main/java/org/apache/commons/cli/TypeHandler.java,93
Cli,40,src/main/java/org/apache/commons/cli/TypeHandler.java,65
Cli,40,src/main/java/org/apache/commons/cli/TypeHandler.java,133
Closure,10,src/com/google/javascript/jscomp/ant/CompileTask.java,149
Closure,10,src/com/google/javascript/jscomp/PhaseOptimizer.java,385
Closure,10,src/com/google/javascript/jscomp/NodeUtil.java,1271
Closure,10,src/com/google/javascript/jscomp/PeepholeFoldConstants.java,820
Closure,10,src/com/google/javascript/jscomp/AbstractCommandLineRunner.java,679
Closure,10,src/com/google/javascript/jscomp/ant/CompileTask.java,396
Closure,10,src/com/google/javascript/jscomp/PeepholeFoldConstants.java,811
Closure,10,src/com/google/javascript/jscomp/AbstractCommandLineRunner.java,678
Closure,10,src/com/google/javascript/jscomp/ant/CompileTask.java,399
Closure,10,src/com/google/javascript/jscomp/PeepholeFoldConstants.java,818
Closure,104,src/com/google/javascript/jscomp/AliasStrings.java,429
Closure,104,src/com/google/javascript/rhino/jstype/UnionType.java,287
Closure,104,src/com/google/javascript/jscomp/NameAnalyzer.java,1183
Closure,104,src/com/google/javascript/jscomp/NameAnalyzer.java,1188
Closure,104,src/com/google/javascript/rhino/jstype/UnionType.java,279
Closure,104,src/com/google/javascript/jscomp/CodeGenerator.java,106
Closure,104,src/com/google/javascript/jscomp/NameAnalyzer.java,1017
Closure,104,src/com/google/javascript/rhino/jstype/UnionType.java,275
Closure,104,src/com/google/javascript/rhino/jstype/UnionType.java,274
Closure,104,src/com/google/javascript/rhino/jstype/JSType.java,592
Closure,113,src/com/google/javascript/jscomp/ProcessClosurePrimitives.java,172
Closure,113,src/com/google/javascript/jscomp/ProcessClosurePrimitives.java,302
Closure,113,src/com/google/javascript/jscomp/ProcessClosurePrimitives.java,1227
Closure,113,src/com/google/javascript/jscomp/ProcessClosurePrimitives.java,1228
Closure,113,src/com/google/javascript/jscomp/ProcessClosurePrimitives.java,223
Closure,113,src/com/google/javascript/jscomp/ProcessClosurePrimitives.java,301
Closure,113,src/com/google/javascript/jscomp/ProcessClosurePrimitives.java,215
Closure,113,src/com/google/javascript/jscomp/ProcessClosurePrimitives.java,169
Closure,113,src/com/google/javascript/jscomp/ProcessClosurePrimitives.java,298
Closure,113,src/com/google/javascript/jscomp/ProcessClosurePrimitives.java,1231
Closure,114,src/com/google/javascript/jscomp/webservice/common/Protocol.java,310
Closure,114,src/com/google/javascript/rhino/Node.java,2194
Closure,114,src/com/google/javascript/rhino/Node.java,2196
Closure,114,src/com/google/javascript/jscomp/Compiler.java,227
Closure,114,src/com/google/javascript/rhino/Node.java,2195
Closure,114,src/com/google/javascript/jscomp/Tracer.java,502
Closure,114,src/com/google/javascript/rhino/Node.java,1459
Closure,114,src/com/google/javascript/jscomp/Tracer.java,503
Closure,114,src/com/google/javascript/jscomp/Tracer.java,235
Closure,114,src/com/google/javascript/jscomp/Compiler.java,102
Closure,123,src/com/google/javascript/jscomp/AbstractCommandLineRunner.java,717
Closure,123,src/com/google/javascript/jscomp/NodeUtil.java,2191
Closure,123,src/com/google/javascript/jscomp/AbstractCommandLineRunner.java,716
Closure,123,src/com/google/javascript/jscomp/parsing/IRFactory.java,1397
Closure,123,src/com/google/javascript/jscomp/CodeGenerator.java,267
Closure,123,src/com/google/javascript/jscomp/CompilerOptions.java,1978
Closure,123,src/com/google/javascript/jscomp/CodeGenerator.java,275
Closure,123,src/com/google/javascript/jscomp/CodeGenerator.java,272
Closure,123,src/com/google/javascript/jscomp/CodeGenerator.java,276
Closure,123,src/com/google/javascript/jscomp/CompilerOptions.java,2107
Closure,125,src/com/google/javascript/jscomp/Compiler.java,227
Closure,125,src/com/google/javascript/jscomp/Compiler.java,103
Closure,125,src/com/google/javascript/jscomp/type/SemanticReverseAbstractInterpreter.java,202
Closure,125,src/com/google/javascript/jscomp/Compiler.java,226
Closure,125,src/com/google/javascript/jscomp/TypeCheck.java,678
Closure,125,src/com/google/javascript/jscomp/type/SemanticReverseAbstractInterpreter.java,423
Closure,125,src/com/google/javascript/jscomp/Compiler.java,205
