Chart,1,source/org/jfree/chart/renderer/category/AbstractCategoryItemRenderer.java,1797
Chart,11,source/org/jfree/chart/util/ShapeUtilities.java,275
Chart,12,source/org/jfree/chart/plot/MultiplePiePlot.java,145
Chart,9,source/org/jfree/data/time/TimeSeries.java,944
Cli,25,src/java/org/apache/commons/cli/HelpFormatter.java,825
Cli,28,src/java/org/apache/commons/cli/Parser.java,290
Cli,40,src/main/java/org/apache/commons/cli/TypeHandler.java,103
Closure,10,src/com/google/javascript/jscomp/NodeUtil.java,1417
Closure,104,src/com/google/javascript/rhino/jstype/UnionType.java,291
Closure,113,src/com/google/javascript/jscomp/ProcessClosurePrimitives.java,329
Closure,114,src/com/google/javascript/jscomp/NameAnalyzer.java,578
Closure,123,src/com/google/javascript/jscomp/CodeGenerator.java,285
Closure,125,src/com/google/javascript/jscomp/TypeCheck.java,1661
Closure,13,src/com/google/javascript/jscomp/PeepholeOptimizationsPass.java,127
Closure,130,src/com/google/javascript/jscomp/CollapseProperties.java,172
Closure,14,src/com/google/javascript/jscomp/ControlFlowAnalysis.java,767
Closure,168,src/com/google/javascript/jscomp/TypedScopeCreator.java,1996
Closure,18,src/com/google/javascript/jscomp/Compiler.java,1288
Closure,38,src/com/google/javascript/jscomp/CodeConsumer.java,245
Closure,51,src/com/google/javascript/jscomp/CodeConsumer.java,241
Closure,52,src/com/google/javascript/jscomp/CodeGenerator.java,745
Closure,57,src/com/google/javascript/jscomp/ClosureCodingConvention.java,197
Closure,62,src/com/google/javascript/jscomp/LightweightMessageFormatter.java,98
Closure,65,src/com/google/javascript/jscomp/CodeGenerator.java,1015
Closure,67,src/com/google/javascript/jscomp/AnalyzePrototypeProperties.java,318
Closure,70,src/com/google/javascript/jscomp/TypedScopeCreator.java,1745
Closure,71,src/com/google/javascript/jscomp/CheckAccessControls.java,416
Closure,73,src/com/google/javascript/jscomp/CodeGenerator.java,1045
Closure,86,src/com/google/javascript/jscomp/NodeUtil.java,2465
Closure,92,src/com/google/javascript/jscomp/ProcessClosurePrimitives.java,789
Codec,10,src/java/org/apache/commons/codec/language/Caverphone.java,76
Codec,16,src/main/java/org/apache/commons/codec/binary/Base32.java,99
Codec,18,src/main/java/org/apache/commons/codec/binary/StringUtils.java,81
Codec,2,src/java/org/apache/commons/codec/binary/Base64.java,446
Codec,3,src/java/org/apache/commons/codec/language/DoubleMetaphone.java,455
Codec,4,src/java/org/apache/commons/codec/binary/Base64.java,225
Codec,7,src/java/org/apache/commons/codec/binary/Base64.java,670
Codec,9,src/java/org/apache/commons/codec/binary/Base64.java,827
Collections,26,src/main/java/org/apache/commons/collections4/keyvalue/MultiKey.java,277
Compress,16,src/main/java/org/apache/commons/compress/archivers/ArchiveStreamFactory.java,244
Compress,19,src/main/java/org/apache/commons/compress/archivers/zip/Zip64ExtendedInformationExtraField.java,259
Compress,23,src/main/java/org/apache/commons/compress/archivers/sevenz/Coders.java,112
Compress,38,src/main/java/org/apache/commons/compress/archivers/tar/TarArchiveEntry.java,859
Csv,1,src/main/java/org/apache/commons/csv/ExtendedBufferedReader.java,58
Csv,11,src/main/java/org/apache/commons/csv/CSVParser.java,384
Csv,12,src/main/java/org/apache/commons/csv/CSVFormat.java,219
Csv,14,src/main/java/org/apache/commons/csv/CSVFormat.java,1039
Csv,4,src/main/java/org/apache/commons/csv/CSVParser.java,288
Gson,13,gson/src/main/java/com/google/gson/stream/JsonReader.java,731
Gson,15,gson/src/main/java/com/google/gson/stream/JsonWriter.java,495
JacksonCore,25,src/main/java/com/fasterxml/jackson/core/json/ReaderBasedJsonParser.java,1963
JacksonCore,5,src/main/java/com/fasterxml/jackson/core/JsonPointer.java,193
JacksonCore,8,src/main/java/com/fasterxml/jackson/core/util/TextBuffer.java,307
JacksonDatabind,107,src/main/java/com/fasterxml/jackson/databind/jsontype/impl/TypeDeserializerBase.java,165
JacksonDatabind,16,src/main/java/com/fasterxml/jackson/databind/introspect/AnnotationMap.java,112
JacksonDatabind,17,src/main/java/com/fasterxml/jackson/databind/ObjectMapper.java,180
JacksonDatabind,27,src/main/java/com/fasterxml/jackson/databind/deser/BeanDeserializer.java,794
JacksonDatabind,34,src/main/java/com/fasterxml/jackson/databind/ser/std/NumberSerializer.java,81
JacksonDatabind,37,src/main/java/com/fasterxml/jackson/databind/type/SimpleType.java,135
JacksonDatabind,46,src/main/java/com/fasterxml/jackson/databind/type/ReferenceType.java,156
JacksonDatabind,57,src/main/java/com/fasterxml/jackson/databind/ObjectReader.java,1441
JacksonDatabind,70,src/main/java/com/fasterxml/jackson/databind/deser/impl/BeanPropertyMap.java,440
JacksonDatabind,71,src/main/java/com/fasterxml/jackson/databind/deser/std/StdKeyDeserializer.java,75
JacksonDatabind,82,src/main/java/com/fasterxml/jackson/databind/deser/BeanDeserializerFactory.java,495
JacksonDatabind,96,src/main/java/com/fasterxml/jackson/databind/deser/BasicDeserializerFactory.java,735
JacksonDatabind,97,src/main/java/com/fasterxml/jackson/databind/node/POJONode.java,114
JacksonXml,5,src/main/java/com/fasterxml/jackson/dataformat/xml/ser/XmlSerializerProvider.java,59
Jsoup,9,src/main/java/org/jsoup/nodes/Entities.java,38
Jsoup,15,src/main/java/org/jsoup/parser/TreeBuilderState.java,283
Jsoup,25,src/main/java/org/jsoup/parser/Tag.java,218
