Statement,Suspiciousness
com.google.javascript.jscomp.AbstractCommandLineRunner#393,1.0
com.google.javascript.jscomp.AbstractCommandLineRunner#633,0.99
com.google.javascript.jscomp.AbstractCommandLineRunner#439,0.98
com.google.javascript.jscomp.AbstractCommandLineRunner#639,0.97
com.google.javascript.jscomp.AbstractCommandLineRunner#632,0.96
com.google.javascript.jscomp.AbstractCommandLineRunner#438,0.95
com.google.javascript.jscomp.DefaultPassConfig#1913,0.94
com.google.javascript.jscomp.AbstractCommandLineRunner#435,0.9299999999999999
com.google.javascript.jscomp.AbstractCommandLineRunner#553,0.9199999999999999
com.google.javascript.jscomp.AbstractCommandLineRunner#965,0.9099999999999999
com.google.javascript.jscomp.AbstractCommandLineRunner#964,0.8999999999999999
com.google.javascript.jscomp.AbstractCommandLineRunner#595,0.8899999999999999
com.google.javascript.jscomp.AbstractCommandLineRunner#917,0.8799999999999999
com.google.javascript.jscomp.AbstractCommandLineRunner#654,0.8699999999999999
com.google.javascript.jscomp.AbstractCommandLineRunner#429,0.8599999999999999
com.google.javascript.jscomp.AbstractCommandLineRunner#428,0.8499999999999999
com.google.javascript.jscomp.DefaultPassConfig#1920,0.8399999999999999
com.google.javascript.jscomp.AbstractCommandLineRunner#604,0.8299999999999998
com.google.javascript.jscomp.AbstractCommandLineRunner#1050,0.8199999999999998
com.google.javascript.jscomp.DefaultPassConfig#1921,0.8099999999999998
com.google.javascript.jscomp.AbstractCommandLineRunner#989,0.7999999999999998
com.google.javascript.jscomp.AbstractCommandLineRunner#426,0.7899999999999998
com.google.javascript.jscomp.DefaultPassConfig#1916,0.7799999999999998
com.google.javascript.jscomp.AbstractCommandLineRunner#987,0.7699999999999998
com.google.javascript.jscomp.AbstractCommandLineRunner#191,0.7599999999999998
com.google.javascript.jscomp.AbstractCommandLineRunner#924,0.7499999999999998
com.google.javascript.jscomp.AbstractCommandLineRunner#866,0.7399999999999998
com.google.javascript.jscomp.AbstractCommandLineRunner#894,0.7299999999999998
com.google.javascript.jscomp.AbstractCommandLineRunner#883,0.7199999999999998
com.google.javascript.jscomp.AbstractCommandLineRunner#605,0.7099999999999997
com.google.javascript.jscomp.AbstractCommandLineRunner#378,0.6999999999999997
com.google.javascript.jscomp.AbstractCommandLineRunner#886,0.6899999999999997
