Statement,Suspiciousness
org.mockito.ArgumentCaptor#105,1.0
org.mockito.ArgumentCaptor#104,0.99
org.mockito.ArgumentCaptor#67,0.98
org.mockito.internal.invocation.InvocationMatcher#121,0.97
org.mockito.ArgumentCaptor#155,0.96
org.mockito.ArgumentCaptor#119,0.95
org.mockito.internal.invocation.InvocationMatcher#120,0.94
org.mockito.ArgumentCaptor#118,0.9299999999999999
org.mockito.ArgumentCaptor#154,0.9199999999999999
org.mockito.exceptions.Reporter#657,0.9099999999999999
org.mockito.ArgumentCaptor#171,0.8999999999999999
org.mockito.ArgumentCaptor#170,0.8899999999999999
org.mockito.ArgumentCaptor#65,0.8799999999999999
org.mockito.exceptions.base.MockitoSerializationIssue#42,0.8699999999999999
org.mockito.internal.invocation.InvocationMatcher#128,0.8599999999999999
org.mockito.exceptions.base.MockitoSerializationIssue#39,0.8499999999999999
org.mockito.internal.invocation.InvocationMatcher#126,0.8399999999999999
org.mockito.internal.invocation.InvocationMatcher#125,0.8299999999999998
org.mockito.internal.invocation.InvocationMatcher#129,0.8199999999999998
org.mockito.MockitoAnnotations#90,0.8099999999999998
org.mockito.MockitoAnnotations#91,0.7999999999999998
org.mockito.exceptions.Reporter#651,0.7899999999999998
org.mockito.internal.matchers.VarargCapturingMatcher#32,0.7799999999999998
org.mockito.internal.invocation.InvocationMatcher#122,0.7699999999999998
org.mockito.internal.matchers.VarargCapturingMatcher#31,0.7599999999999998
org.mockito.internal.invocation.InvocationMatcher#157,0.7499999999999998
org.mockito.MockitoAnnotations#89,0.7399999999999998
org.mockito.internal.invocation.InvocationMatcher#152,0.7299999999999998
org.mockito.internal.matchers.VarargCapturingMatcher#25,0.7199999999999998
org.mockito.internal.invocation.InvocationMatcher#167,0.7099999999999997
org.mockito.internal.matchers.VarargCapturingMatcher#24,0.6999999999999997
org.mockito.internal.invocation.InvocationMatcher#168,0.6899999999999997
org.mockito.exceptions.Reporter#650,0.6799999999999997
org.mockito.internal.invocation.InvocationMatcher#161,0.6699999999999997
org.mockito.internal.matchers.VarargCapturingMatcher#30,0.6599999999999997
org.mockito.internal.invocation.InvocationMatcher#160,0.6499999999999997
org.mockito.internal.matchers.VarargCapturingMatcher#37,0.6399999999999997
org.mockito.internal.invocation.InvocationMatcher#30,0.6299999999999997
org.mockito.internal.matchers.VarargCapturingMatcher#29,0.6199999999999997
org.mockito.internal.invocation.InvocationMatcher#60,0.6099999999999997
org.mockito.internal.matchers.VarargCapturingMatcher#36,0.5999999999999996
org.mockito.internal.invocation.InvocationMatcher#59,0.5899999999999996
org.mockito.exceptions.Reporter#772,0.5799999999999996
org.mockito.internal.invocation.InvocationMatcher#33,0.5699999999999996
org.mockito.exceptions.Reporter#492,0.5599999999999996
org.mockito.internal.invocation.InvocationMatcher#32,0.5499999999999996
org.mockito.internal.matchers.VarargCapturingMatcher#28,0.5399999999999996
org.mockito.internal.invocation.InvocationMatcher#90,0.5299999999999996
org.mockito.internal.matchers.VarargCapturingMatcher#35,0.5199999999999996
org.mockito.internal.invocation.InvocationMatcher#77,0.5099999999999996
org.mockito.internal.matchers.CapturingMatcher#32,0.49999999999999956
org.mockito.internal.invocation.InvocationMatcher#163,0.48999999999999955
org.mockito.internal.invocation.InvocationMatcher#162,0.47999999999999954
org.mockito.internal.matchers.CapturingMatcher#31,0.46999999999999953
org.mockito.internal.invocation.InvocationMatcher#98,0.4599999999999995
org.mockito.Mockito#1069,0.4499999999999995
org.mockito.internal.invocation.InvocationMatcher#170,0.4399999999999995
org.mockito.internal.invocation.InvocationMatcher#62,0.4299999999999995
org.mockito.Mockito#2346,0.4199999999999995
org.mockito.Mockito#2345,0.4099999999999995
org.mockito.internal.invocation.InvocationMatcher#67,0.39999999999999947
org.mockito.MockitoAnnotations#98,0.38999999999999946
org.mockito.internal.invocation.InvocationMatcher#66,0.37999999999999945
org.mockito.internal.matchers.CapturingMatcher#37,0.36999999999999944
org.mockito.internal.invocation.InvocationMatcher#164,0.35999999999999943
org.mockito.MockitoAnnotations#127,0.3499999999999994
org.mockito.internal.invocation.InvocationMatcher#44,0.3399999999999994
org.mockito.internal.matchers.CapturingMatcher#36,0.3299999999999994
org.mockito.internal.invocation.InvocationMatcher#43,0.3199999999999994
org.mockito.MockitoAnnotations#124,0.3099999999999994
org.mockito.internal.invocation.InvocationMatcher#65,0.2999999999999994
org.mockito.internal.invocation.InvocationMatcher#171,0.28999999999999937
org.mockito.internal.matchers.VarargCapturingMatcher#41,0.27999999999999936
org.mockito.internal.invocation.InvocationMatcher#56,0.26999999999999935
org.mockito.internal.matchers.CapturingMatcher#35,0.25999999999999934
